,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents,delta
165,43497533-8864-11f1-a04c-b48c9db4e1b4,1,"[1, 1, 1, 0]",1,1,-1,,0.5,4,0.7198355832295649
166,43497533-8864-11f1-a04c-b48c9db4e1b4,1,"[1, 1, 1, 0]",2,1,-1,,0.5,4,0.7198355832295649
167,43497533-8864-11f1-a04c-b48c9db4e1b4,1,"[1, 1, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
168,43497533-8864-11f1-a04c-b48c9db4e1b4,2,"[1, 0, 1, 0]",0,1,1,,0.5,4,0.7198355832295649
169,43497533-8864-11f1-a04c-b48c9db4e1b4,2,"[1, 0, 1, 0]",1,0,0,,0.5,4,0.7198355832295649
170,43497533-8864-11f1-a04c-b48c9db4e1b4,2,"[1, 0, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
171,43497533-8864-11f1-a04c-b48c9db4e1b4,2,"[1, 0, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
172,43497533-8864-11f1-a04c-b48c9db4e1b4,3,"[1, 0, 1, 1]",0,1,-1,,0.5,4,0.7198355832295649
173,43497533-8864-11f1-a04c-b48c9db4e1b4,3,"[1, 0, 1, 1]",1,0,0,,0.5,4,0.7198355832295649
174,43497533-8864-11f1-a04c-b48c9db4e1b4,3,"[1, 0, 1, 1]",2,1,-1,,0.5,4,0.7198355832295649
175,43497533-8864-11f1-a04c-b48c9db4e1b4,3,"[1, 0, 1, 1]",3,1,-1,,0.5,4,0.7198355832295649
176,43497533-8864-11f1-a04c-b48c9db4e1b4,4,"[0, 0, 0, 1]",0,0,0,,0.5,4,0.7198355832295649
177,43497533-8864-11f1-a04c-b48c9db4e1b4,4,"[0, 0, 0, 1]",1,0,0,,0.5,4,0.7198355832295649
178,43497533-8864-11f1-a04c-b48c9db4e1b4,4,"[0, 0, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
179,43497533-8864-11f1-a04c-b48c9db4e1b4,4,"[0, 0, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
180,43497533-8864-11f1-a04c-b48c9db4e1b4,5,"[0, 1, 0, 0]",0,0,0,,0.5,4,0.7198355832295649
181,43497533-8864-11f1-a04c-b48c9db4e1b4,5,"[0, 1, 0, 0]",1,1,1,,0.5,4,0.7198355832295649
182,43497533-8864-11f1-a04c-b48c9db4e1b4,5,"[0, 1, 0, 0]",2,0,0,,0.5,4,0.7198355832295649
183,43497533-8864-11f1-a04c-b48c9db4e1b4,5,"[0, 1, 0, 0]",3,0,0,,0.5,4,0.7198355832295649
184,43497533-8864-11f1-a04c-b48c9db4e1b4,6,"[1, 1, 0, 0]",0,1,1,,0.5,4,0.7198355832295649
185,43497533-8864-11f1-a04c-b48c9db4e1b4,6,"[1, 1, 0, 0]",1,1,1,,0.5,4,0.7198355832295649
186,43497533-8864-11f1-a04c-b48c9db4e1b4,6,"[1, 1, 0, 0]",2,0,0,,0.5,4,0.7198355832295649
187,43497533-8864-11f1-a04c-b48c9db4e1b4,6,"[1, 1, 0, 0]",3,0,0,,0.5,4,0.7198355832295649
188,43497533-8864-11f1-a04c-b48c9db4e1b4,7,"[1, 0, 0, 0]",0,1,1,,0.5,4,0.7198355832295649
189,43497533-8864-11f1-a04c-b48c9db4e1b4,7,"[1, 0, 0, 0]",1,0,0,,0.5,4,0.7198355832295649
190,43497533-8864-11f1-a04c-b48c9db4e1b4,7,"[1, 0, 0, 0]",2,0,0,,0.5,4,0.7198355832295649
191,43497533-8864-11f1-a04c-b48c9db4e1b4,7,"[1, 0, 0, 0]",3,0,0,,0.5,4,0.7198355832295649
192,43497533-8864-11f1-a04c-b48c9db4e1b4,8,"[0, 0, 1, 1]",0,0,0,,0.5,4,0.7198355832295649
193,43497533-8864-11f1-a04c-b48c9db4e1b4,8,"[0, 0, 1, 1]",1,0,0,,0.5,4,0.7198355832295649
194,43497533-8864-11f1-a04c-b48c9db4e1b4,8,"[0, 0, 1, 1]",2,1,1,,0.5,4,0.7198355832295649
195,43497533-8864-11f1-a04c-b48c9db4e1b4,8,"[0, 0, 1, 1]",3,1,1,,0.5,4,0.7198355832295649
196,43497533-8864-11f1-a04c-b48c9db4e1b4,9,"[0, 1, 1, 1]",0,0,0,,0.5,4,0.7198355832295649
197,43497533-8864-11f1-a04c-b48c9db4e1b4,9,"[0, 1, 1, 1]",1,1,-1,,0.5,4,0.7198355832295649
198,43497533-8864-11f1-a04c-b48c9db4e1b4,9,"[0, 1, 1, 1]",2,1,-1,,0.5,4,0.7198355832295649
199,43497533-8864-11f1-a04c-b48c9db4e1b4,9,"[0, 1, 1, 1]",3,1,-1,,0.5,4,0.7198355832295649
200,43497533-8864-11f1-a04c-b48c9db4e1b4,10,"[1, 1, 0, 0]",0,1,1,,0.5,4,0.7198355832295649
