model,threshold,num_agents,id_sim,efficiency,bounded_efficiency,inequality,bounded_inequality
FRA+Payoff+Attendance_downwards,0.75,4,e7a5b04c-d3cd-11f0-bcd4-d094662e0881,0.39166666666666666,0.5222222222222223,0.1343709624716425,0.17916128329552333
FRA+Payoff+Attendance_downwards,0.75,4,e7b4c622-d3cd-11f0-bcd4-d094662e0881,0.44166666666666665,0.5888888888888889,0.056927504255331114,0.07590333900710813
FRA+Payoff+Attendance_downwards,0.8,5,e9461158-d3cd-11f0-bcd4-d094662e0881,0.47333333333333333,0.5916666666666667,0.0760116950066092,0.09501461875826152
FRA+Payoff+Attendance_downwards,0.8,5,e94c6b16-d3cd-11f0-bcd4-d094662e0881,0.5133333333333333,0.6416666666666666,0.2231093404090868,0.27888667551135854
FRA+Payoff+Attendance_downwards,0.8,5,e952bc1e-d3cd-11f0-bcd4-d094662e0881,0.48,0.6,0.05577733510227169,0.06972166887783962
FRA+Payoff+Attendance_downwards,0.8,5,e95906b4-d3cd-11f0-bcd4-d094662e0881,0.46,0.575,0.07958224257542215,0.09947780321927767
FRA+Payoff+Attendance_downwards,0.8,5,e95f4efc-d3cd-11f0-bcd4-d094662e0881,0.5,0.625,0.05270462766947298,0.06588078458684123
FRA+Payoff+Attendance_downwards,0.8,5,e965aa86-d3cd-11f0-bcd4-d094662e0881,0.4266666666666667,0.5333333333333333,0.13824294235551812,0.17280367794439763
FRA+Payoff+Attendance_downwards,0.8,5,e96bfd46-d3cd-11f0-bcd4-d094662e0881,0.56,0.7000000000000001,0.1422048600513436,0.1777560750641795
FRA+Payoff+Attendance_downwards,0.8,5,e9725aec-d3cd-11f0-bcd4-d094662e0881,0.4666666666666667,0.5833333333333333,0.16158932858054428,0.20198666072568033
FRA+Payoff+Attendance_downwards,0.8,5,e978b536-d3cd-11f0-bcd4-d094662e0881,0.49333333333333335,0.6166666666666667,0.14220486005134358,0.17775607506417948
FRA+Payoff+Attendance_downwards,0.8,5,e97f0ab2-d3cd-11f0-bcd4-d094662e0881,0.42,0.5249999999999999,0.153839743456191,0.19229967932023875
FRA+Payoff+Attendance_downwards,0.8,5,e98548f0-d3cd-11f0-bcd4-d094662e0881,0.4666666666666667,0.5833333333333333,0.06666666666666668,0.08333333333333336
FRA+Payoff+Attendance_downwards,0.8,5,e98b973c-d3cd-11f0-bcd4-d094662e0881,0.46,0.575,0.15705625319186328,0.1963203164898291
FRA+Payoff+Attendance_downwards,0.8,5,e991dfca-d3cd-11f0-bcd4-d094662e0881,0.3933333333333333,0.49166666666666664,0.07226494462892934,0.09033118078616166
FRA+Payoff+Attendance_downwards,0.8,5,e9982ec0-d3cd-11f0-bcd4-d094662e0881,0.36,0.44999999999999996,0.07958224257542215,0.09947780321927767
FRA+Payoff+Attendance_downwards,0.8,5,e99e7bb8-d3cd-11f0-bcd4-d094662e0881,0.5266666666666666,0.6583333333333332,0.08628119403696521,0.10785149254620652
FRA+Payoff+Attendance_downwards,0.8,5,e9a4d896-d3cd-11f0-bcd4-d094662e0881,0.38666666666666666,0.4833333333333333,0.1016530045465127,0.12706625568314087
FRA+Payoff+Attendance_downwards,0.8,5,e9ab2e8a-d3cd-11f0-bcd4-d094662e0881,0.48,0.6,0.09603240193925287,0.1200405024240661
FRA+Payoff+Attendance_downwards,0.8,5,e9b17aa6-d3cd-11f0-bcd4-d094662e0881,0.47333333333333333,0.5916666666666667,0.1299572579307862,0.16244657241348268
FRA+Payoff+Attendance_downwards,0.8,5,e9b7cabe-d3cd-11f0-bcd4-d094662e0881,0.4866666666666667,0.6083333333333333,0.1282358937444756,0.16029486718059455
FRA+Payoff+Attendance_downwards,0.8,5,e9be2166-d3cd-11f0-bcd4-d094662e0881,0.48,0.6,0.06055300708194982,0.07569125885243727
FRA+Payoff+Attendance_downwards,0.875,8,ea2125ea-d3cd-11f0-bcd4-d094662e0881,0.5875,0.6714285714285715,0.12716381136406268,0.14533007013035734
FRA+Payoff+Attendance_downwards,0.875,8,ea9c8596-d3cd-11f0-bcd4-d094662e0881,0.24166666666666667,0.2761904761904762,0.10039604115384769,0.1147383327472545
FRA+Payoff+Attendance_downwards,0.875,8,eb17fb86-d3cd-11f0-bcd4-d094662e0881,0.4791666666666667,0.5476190476190477,0.11810339833558006,0.13497531238352006
FRA+Payoff+Attendance_downwards,0.875,8,eb9357ea-d3cd-11f0-bcd4-d094662e0881,0.29583333333333334,0.3380952380952381,0.1473980680883928,0.1684549349581632
FRA+Payoff+Attendance_downwards,0.875,8,ec0e55ee-d3cd-11f0-bcd4-d094662e0881,0.2,0.2285714285714286,0.07559289460184544,0.08639187954496623
FRA+Payoff+Attendance_downwards,0.875,8,ec8a00f4-d3cd-11f0-bcd4-d094662e0881,0.5083333333333333,0.5809523809523809,0.1477342100713197,0.16883909722436538
FRA+Payoff+Attendance_downwards,0.875,8,ed05a5e2-d3cd-11f0-bcd4-d094662e0881,0.24166666666666667,0.2761904761904762,0.10350983390135314,0.11829695303011788
FRA+Payoff+Attendance_downwards,0.875,8,ed80975c-d3cd-11f0-bcd4-d094662e0881,0.20416666666666666,0.23333333333333334,0.060257384451636975,0.06886558223044224
FRA+Payoff+Attendance_downwards,0.875,8,edfbde3a-d3cd-11f0-bcd4-d094662e0881,0.5083333333333333,0.5809523809523809,0.0791823292776947,0.09049409060307968
FRA+Payoff+Attendance_downwards,0.875,8,ee774a3e-d3cd-11f0-bcd4-d094662e0881,0.1625,0.18571428571428572,0.09501461875826149,0.10858813572372741
FRA+Payoff+Attendance_downwards,0.875,8,eef321b8-d3cd-11f0-bcd4-d094662e0881,0.20833333333333334,0.2380952380952381,0.10350983390135313,0.11829695303011786
FRA+Payoff+Attendance_downwards,0.875,8,ef6ec6ec-d3cd-11f0-bcd4-d094662e0881,0.2375,0.2714285714285714,0.10755212837252603,0.12291671814002976
FRA+Payoff+Attendance_downwards,0.875,8,efea82a0-d3cd-11f0-bcd4-d094662e0881,0.7083333333333334,0.8095238095238095,0.18580583823930164,0.21234952941634477
FRA+Payoff+Attendance_downwards,0.875,8,f0663a9e-d3cd-11f0-bcd4-d094662e0881,0.5041666666666667,0.5761904761904761,0.08986321174650294,0.10270081342457481
FRA+Payoff+Attendance_downwards,0.875,8,f0e1a008-d3cd-11f0-bcd4-d094662e0881,0.225,0.2571428571428572,0.12940645944477325,0.14789309650831228
FRA+Payoff+Attendance_downwards,0.875,8,f15d12a6-d3cd-11f0-bcd4-d094662e0881,0.275,0.31428571428571433,0.1365679085685713,0.15607760979265292
FRA+Payoff+Attendance_downwards,0.875,8,f1d8e32c-d3cd-11f0-bcd4-d094662e0881,0.21666666666666667,0.24761904761904763,0.06900655593423541,0.07886463535341191
FRA+Payoff+Attendance_downwards,0.875,8,f2543cc0-d3cd-11f0-bcd4-d094662e0881,0.2833333333333333,0.3238095238095238,0.053452248382484864,0.061088283865696986
FRA+Payoff+Attendance_downwards,0.875,8,f2cef852-d3cd-11f0-bcd4-d094662e0881,0.29583333333333334,0.3380952380952381,0.1373646519998781,0.1569881737141464
FRA+Payoff+Attendance_downwards,0.875,8,f34954b2-d3cd-11f0-bcd4-d094662e0881,0.15416666666666667,0.1761904761904762,0.10531509787903082,0.1203601118617495
FRA+Payoff+Attendance_only score,0.5,2,c78d995a-d3cd-11f0-bcd4-d094662e0881,0.34,0.68,0.6222539674441618,1.2445079348883237
FRA+Payoff+Attendance_only score,0.5,2,c7950924-d3cd-11f0-bcd4-d094662e0881,0.28,0.56,0.5656854249492381,1.1313708498984762
FRA+Payoff+Attendance_only score,0.5,2,c79c841a-d3cd-11f0-bcd4-d094662e0881,0.17,0.34,0.3535533905932738,0.7071067811865476
FRA+Payoff+Attendance_only score,0.5,2,c7a3f132-d3cd-11f0-bcd4-d094662e0881,0.41,0.82,0.5232590180780452,1.0465180361560904
FRA+Payoff+Attendance_only score,0.5,2,c7ab66b0-d3cd-11f0-bcd4-d094662e0881,0.26,0.52,0.5091168824543142,1.0182337649086284
FRA+Payoff+Attendance_only score,0.5,2,c7b2bc8a-d3cd-11f0-bcd4-d094662e0881,0.22,0.44,0.028284271247461888,0.056568542494923775
FRA+Payoff+Attendance_only score,0.5,2,c7ba36f4-d3cd-11f0-bcd4-d094662e0881,0.35,0.7,0.07071067811865477,0.14142135623730953
FRA+Payoff+Attendance_only score,0.5,2,c7c1ab82-d3cd-11f0-bcd4-d094662e0881,0.19,0.38,0.15556349186104046,0.3111269837220809
FRA+Payoff+Attendance_only score,0.5,2,c7c92b6e-d3cd-11f0-bcd4-d094662e0881,0.29,0.58,0.6081118318204308,1.2162236636408617
FRA+Payoff+Attendance_only score,0.5,2,c7d098ea-d3cd-11f0-bcd4-d094662e0881,0.36,0.72,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,c7d80cec-d3cd-11f0-bcd4-d094662e0881,0.23,0.46,0.12727922061357855,0.2545584412271571
FRA+Payoff+Attendance_only score,0.5,2,c7df84f4-d3cd-11f0-bcd4-d094662e0881,-0.09,-0.18,0.15556349186104046,0.3111269837220809
FRA+Payoff+Attendance_only score,0.5,2,c7e6fa9a-d3cd-11f0-bcd4-d094662e0881,0.31,0.62,0.042426406871192854,0.08485281374238571
FRA+Payoff+Attendance_only score,0.5,2,c7ee5ab0-d3cd-11f0-bcd4-d094662e0881,0.05,0.1,0.49497474683058323,0.9899494936611665
FRA+Payoff+Attendance_only score,0.5,2,c7f5e172-d3cd-11f0-bcd4-d094662e0881,0.32,0.64,0.6222539674441618,1.2445079348883237
FRA+Payoff+Attendance_only score,0.5,2,c7fd5092-d3cd-11f0-bcd4-d094662e0881,0.44,0.88,0.1979898987322333,0.3959797974644666
FRA+Payoff+Attendance_only score,0.5,2,c804cc00-d3cd-11f0-bcd4-d094662e0881,0.42,0.84,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,c80c2838-d3cd-11f0-bcd4-d094662e0881,0.33,0.66,0.5798275605729689,1.1596551211459378
FRA+Payoff+Attendance_only score,0.5,2,c813a072-d3cd-11f0-bcd4-d094662e0881,0.23,0.46,0.1555634918610405,0.311126983722081
FRA+Payoff+Attendance_only score,0.5,2,c81b219e-d3cd-11f0-bcd4-d094662e0881,0.27,0.54,0.042426406871192854,0.08485281374238571
FRA+Payoff+Attendance_only score,0.5,2,c8229f50-d3cd-11f0-bcd4-d094662e0881,0.39,0.78,0.014142135623730963,0.028284271247461926
FRA+Payoff+Attendance_only score,0.5,2,c829faf2-d3cd-11f0-bcd4-d094662e0881,0.08,0.16,0.1131370849898476,0.2262741699796952
FRA+Payoff+Attendance_only score,0.5,2,c83157b6-d3cd-11f0-bcd4-d094662e0881,0.0,0.0,0.4525483399593904,0.9050966799187808
FRA+Payoff+Attendance_only score,0.5,2,c838b826-d3cd-11f0-bcd4-d094662e0881,0.35,0.7,0.07071067811865477,0.14142135623730953
FRA+Payoff+Attendance_only score,0.5,2,c8402016-d3cd-11f0-bcd4-d094662e0881,0.4,0.8,0.6222539674441618,1.2445079348883237
FRA+Payoff+Attendance_only score,0.5,2,c8479288-d3cd-11f0-bcd4-d094662e0881,0.14,0.28,0.42426406871192857,0.8485281374238571
FRA+Payoff+Attendance_only score,0.5,2,c84ef8ca-d3cd-11f0-bcd4-d094662e0881,0.12,0.24,0.0565685424949238,0.1131370849898476
FRA+Payoff+Attendance_only score,0.5,2,c8568298-d3cd-11f0-bcd4-d094662e0881,0.18,0.36,0.5374011537017761,1.0748023074035522
FRA+Payoff+Attendance_only score,0.5,2,c85de0d8-d3cd-11f0-bcd4-d094662e0881,0.09,0.18,0.15556349186104046,0.3111269837220809
FRA+Payoff+Attendance_only score,0.5,2,c8655a8e-d3cd-11f0-bcd4-d094662e0881,0.36,0.72,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,c86cc422-d3cd-11f0-bcd4-d094662e0881,-0.01,-0.02,0.3252691193458118,0.6505382386916236
FRA+Payoff+Attendance_only score,0.5,2,c8743bf8-d3cd-11f0-bcd4-d094662e0881,0.3,0.6,0.028284271247461888,0.056568542494923775
FRA+Payoff+Attendance_only score,0.5,2,c87ba6f4-d3cd-11f0-bcd4-d094662e0881,0.27,0.54,0.5515432893255071,1.1030865786510142
FRA+Payoff+Attendance_only score,0.5,2,c8832ee2-d3cd-11f0-bcd4-d094662e0881,0.4,0.8,0.11313708498984758,0.22627416997969516
FRA+Payoff+Attendance_only score,0.5,2,c88a8b88-d3cd-11f0-bcd4-d094662e0881,0.11,0.22,0.4666904755831214,0.9333809511662428
FRA+Payoff+Attendance_only score,0.5,2,c891f850-d3cd-11f0-bcd4-d094662e0881,0.39,0.78,0.014142135623730963,0.028284271247461926
FRA+Payoff+Attendance_only score,0.5,2,c8995ab4-d3cd-11f0-bcd4-d094662e0881,0.5,1.0,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,c8a0c36c-d3cd-11f0-bcd4-d094662e0881,-0.06,-0.12,0.19798989873223333,0.39597979746446665
FRA+Payoff+Attendance_only score,0.5,2,c8a83278-d3cd-11f0-bcd4-d094662e0881,0.08,0.16,0.2545584412271571,0.5091168824543142
FRA+Payoff+Attendance_only score,0.5,2,c8afac1a-d3cd-11f0-bcd4-d094662e0881,0.05,0.1,0.09899494936611665,0.1979898987322333
FRA+Payoff+Attendance_only score,0.5,2,c8b710cc-d3cd-11f0-bcd4-d094662e0881,0.23,0.46,0.579827560572969,1.159655121145938
FRA+Payoff+Attendance_only score,0.5,2,c8be8b04-d3cd-11f0-bcd4-d094662e0881,0.39,0.78,0.6363961030678927,1.2727922061357855
FRA+Payoff+Attendance_only score,0.5,2,c8c5f8c6-d3cd-11f0-bcd4-d094662e0881,0.36,0.72,0.05656854249492382,0.11313708498984763
FRA+Payoff+Attendance_only score,0.5,2,c8cd56ca-d3cd-11f0-bcd4-d094662e0881,0.31,0.62,0.014142135623730963,0.028284271247461926
FRA+Payoff+Attendance_only score,0.5,2,c8d4cda6-d3cd-11f0-bcd4-d094662e0881,0.12,0.24,0.28284271247461906,0.5656854249492381
FRA+Payoff+Attendance_only score,0.5,2,c8dc8ef6-d3cd-11f0-bcd4-d094662e0881,-0.12,-0.24,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,c8e4001e-d3cd-11f0-bcd4-d094662e0881,0.22,0.44,0.028284271247461888,0.056568542494923775
FRA+Payoff+Attendance_only score,0.5,2,c8eb5c1a-d3cd-11f0-bcd4-d094662e0881,-0.19,-0.38,0.24041630560342617,0.48083261120685233
FRA+Payoff+Attendance_only score,0.5,2,c8f2d990-d3cd-11f0-bcd4-d094662e0881,0.25,0.5,0.09899494936611666,0.19798989873223333
FRA+Payoff+Attendance_only score,0.5,2,c8fa4b4e-d3cd-11f0-bcd4-d094662e0881,0.23,0.46,0.014142135623730944,0.028284271247461888
FRA+Payoff+Attendance_only score,0.5,2,c901c810-d3cd-11f0-bcd4-d094662e0881,0.21,0.42,0.5232590180780452,1.0465180361560904
FRA+Payoff+Attendance_only score,0.5,2,c9093fd2-d3cd-11f0-bcd4-d094662e0881,0.29,0.58,0.09899494936611665,0.1979898987322333
FRA+Payoff+Attendance_only score,0.5,2,c9109e9e-d3cd-11f0-bcd4-d094662e0881,0.34,0.68,0.5374011537017761,1.0748023074035522
FRA+Payoff+Attendance_only score,0.5,2,c9180846-d3cd-11f0-bcd4-d094662e0881,0.06,0.12,0.4808326112068524,0.9616652224137048
FRA+Payoff+Attendance_only score,0.5,2,c91f6c80-d3cd-11f0-bcd4-d094662e0881,0.16,0.32,0.39597979746446665,0.7919595949289333
FRA+Payoff+Attendance_only score,0.5,2,c926cb74-d3cd-11f0-bcd4-d094662e0881,0.29,0.58,0.5515432893255071,1.1030865786510142
FRA+Payoff+Attendance_only score,0.5,2,c92e47a0-d3cd-11f0-bcd4-d094662e0881,0.25,0.5,0.579827560572969,1.159655121145938
FRA+Payoff+Attendance_only score,0.5,2,c935a95a-d3cd-11f0-bcd4-d094662e0881,0.31,0.62,0.6081118318204308,1.2162236636408617
FRA+Payoff+Attendance_only score,0.5,2,c93d04ac-d3cd-11f0-bcd4-d094662e0881,0.23,0.46,0.12727922061357855,0.2545584412271571
FRA+Payoff+Attendance_only score,0.5,2,c94462d8-d3cd-11f0-bcd4-d094662e0881,0.39,0.78,0.4666904755831214,0.9333809511662428
FRA+Payoff+Attendance_only score,0.5,2,c94bc884-d3cd-11f0-bcd4-d094662e0881,0.28,0.56,0.5939696961966999,1.1879393923933999
FRA+Payoff+Attendance_only score,0.5,2,c9533d80-d3cd-11f0-bcd4-d094662e0881,0.41,0.82,0.042426406871192854,0.08485281374238571
FRA+Payoff+Attendance_only score,0.5,2,c95a930a-d3cd-11f0-bcd4-d094662e0881,0.1,0.2,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,c961fca8-d3cd-11f0-bcd4-d094662e0881,0.37,0.74,0.014142135623730963,0.028284271247461926
FRA+Payoff+Attendance_only score,0.5,2,c9697a00-d3cd-11f0-bcd4-d094662e0881,0.16,0.32,0.5091168824543142,1.0182337649086284
FRA+Payoff+Attendance_only score,0.5,2,c970cf80-d3cd-11f0-bcd4-d094662e0881,0.5,1.0,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,c97853b8-d3cd-11f0-bcd4-d094662e0881,0.26,0.52,0.08485281374238571,0.16970562748477142
FRA+Payoff+Attendance_only score,0.5,2,c97fb8e2-d3cd-11f0-bcd4-d094662e0881,0.03,0.06,0.4666904755831213,0.9333809511662426
FRA+Payoff+Attendance_only score,0.5,2,c98724ec-d3cd-11f0-bcd4-d094662e0881,0.42,0.84,0.028284271247461888,0.056568542494923775
FRA+Payoff+Attendance_only score,0.5,2,c98e811a-d3cd-11f0-bcd4-d094662e0881,-0.06,-0.12,0.14142135623730953,0.28284271247461906
FRA+Payoff+Attendance_only score,0.5,2,c995f026-d3cd-11f0-bcd4-d094662e0881,0.22,0.44,0.5374011537017761,1.0748023074035522
FRA+Payoff+Attendance_only score,0.5,2,c99d500a-d3cd-11f0-bcd4-d094662e0881,0.31,0.62,0.014142135623730963,0.028284271247461926
FRA+Payoff+Attendance_only score,0.5,2,c9a4c790-d3cd-11f0-bcd4-d094662e0881,0.02,0.04,0.2545584412271571,0.5091168824543142
FRA+Payoff+Attendance_only score,0.5,2,c9ac4236-d3cd-11f0-bcd4-d094662e0881,0.23,0.46,0.4384062043356595,0.876812408671319
FRA+Payoff+Attendance_only score,0.5,2,c9b3b03e-d3cd-11f0-bcd4-d094662e0881,0.03,0.06,0.09899494936611666,0.19798989873223333
FRA+Payoff+Attendance_only score,0.5,2,c9bb10e0-d3cd-11f0-bcd4-d094662e0881,0.19,0.38,0.014142135623730963,0.028284271247461926
FRA+Payoff+Attendance_only score,0.5,2,c9c27b8c-d3cd-11f0-bcd4-d094662e0881,0.13,0.26,0.12727922061357855,0.2545584412271571
FRA+Payoff+Attendance_only score,0.5,2,c9c9d594-d3cd-11f0-bcd4-d094662e0881,0.41,0.82,0.6646803743153546,1.3293607486307093
FRA+Payoff+Attendance_only score,0.5,2,c9d147ac-d3cd-11f0-bcd4-d094662e0881,0.37,0.74,0.6363961030678927,1.2727922061357855
FRA+Payoff+Attendance_only score,0.5,2,c9d8b2da-d3cd-11f0-bcd4-d094662e0881,0.2,0.4,0.5091168824543142,1.0182337649086284
FRA+Payoff+Attendance_only score,0.5,2,c9e00ab2-d3cd-11f0-bcd4-d094662e0881,0.29,0.58,0.042426406871192854,0.08485281374238571
FRA+Payoff+Attendance_only score,0.5,2,c9e77b3a-d3cd-11f0-bcd4-d094662e0881,0.19,0.38,0.07071067811865474,0.14142135623730948
FRA+Payoff+Attendance_only score,0.5,2,c9eed718-d3cd-11f0-bcd4-d094662e0881,0.26,0.52,0.05656854249492379,0.11313708498984758
FRA+Payoff+Attendance_only score,0.5,2,c9f651c8-d3cd-11f0-bcd4-d094662e0881,0.12,0.24,0.19798989873223333,0.39597979746446665
FRA+Payoff+Attendance_only score,0.5,2,c9fda572-d3cd-11f0-bcd4-d094662e0881,0.46,0.92,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,ca0510e6-d3cd-11f0-bcd4-d094662e0881,0.07,0.14,0.43840620433565947,0.8768124086713189
FRA+Payoff+Attendance_only score,0.5,2,ca0c89e8-d3cd-11f0-bcd4-d094662e0881,0.26,0.52,0.39597979746446665,0.7919595949289333
FRA+Payoff+Attendance_only score,0.5,2,ca1403a8-d3cd-11f0-bcd4-d094662e0881,0.5,1.0,0.6788225099390857,1.3576450198781713
FRA+Payoff+Attendance_only score,0.5,2,ca1b71ec-d3cd-11f0-bcd4-d094662e0881,0.27,0.54,0.07071067811865477,0.14142135623730953
FRA+Payoff+Attendance_only score,0.5,2,ca22fbec-d3cd-11f0-bcd4-d094662e0881,0.16,0.32,0.5374011537017761,1.0748023074035522
FRA+Payoff+Attendance_only score,0.5,2,ca2a6508-d3cd-11f0-bcd4-d094662e0881,0.07,0.14,0.24041630560342614,0.4808326112068523
FRA+Payoff+Attendance_only score,0.5,2,ca31df86-d3cd-11f0-bcd4-d094662e0881,0.38,0.76,0.4525483399593904,0.9050966799187808
FRA+Payoff+Attendance_only score,0.5,2,ca394028-d3cd-11f0-bcd4-d094662e0881,0.36,0.72,0.028284271247461888,0.056568542494923775
FRA+Payoff+Attendance_only score,0.5,2,ca40b1e6-d3cd-11f0-bcd4-d094662e0881,0.42,0.84,0.6222539674441618,1.2445079348883237
FRA+Payoff+Attendance_only score,0.5,2,ca4818be-d3cd-11f0-bcd4-d094662e0881,0.43,0.86,0.6081118318204308,1.2162236636408617
FRA+Payoff+Attendance_only score,0.5,2,ca4f8932-d3cd-11f0-bcd4-d094662e0881,0.15,0.3,0.014142135623730944,0.028284271247461888
FRA+Payoff+Attendance_only score,0.5,2,ca56e862-d3cd-11f0-bcd4-d094662e0881,0.26,0.52,0.48083261120685233,0.9616652224137047
FRA+Payoff+Attendance_only score,0.5,2,ca5e6fce-d3cd-11f0-bcd4-d094662e0881,0.39,0.78,0.5232590180780452,1.0465180361560904
FRA+Payoff+Attendance_only score,0.5,2,ca65e92a-d3cd-11f0-bcd4-d094662e0881,0.23,0.46,0.29698484809834996,0.5939696961966999
FRA+Payoff+Attendance_only score,0.5,2,ca6d54bc-d3cd-11f0-bcd4-d094662e0881,0.27,0.54,0.4949747468305833,0.9899494936611666
FRA+Payoff+Attendance_only score,0.5,2,ca74bce8-d3cd-11f0-bcd4-d094662e0881,0.22,0.44,0.5656854249492381,1.1313708498984762
FRA+Payoff+Attendance_only score,0.5,2,ca7c3aa4-d3cd-11f0-bcd4-d094662e0881,0.19,0.38,0.014142135623730963,0.028284271247461926
FRA+Payoff+Attendance_only score,0.5,2,ca83abc2-d3cd-11f0-bcd4-d094662e0881,-0.19,-0.38,0.21213203435596428,0.42426406871192857
FRA+Payoff+Attendance_only score,0.5,2,ca8b38d8-d3cd-11f0-bcd4-d094662e0881,0.44,0.88,0.6788225099390857,1.3576450198781713
FRA+Payoff+Attendance_only score,0.5,2,ca9290d8-d3cd-11f0-bcd4-d094662e0881,-0.04,-0.08,0.4525483399593904,0.9050966799187808
FRA+Payoff+Attendance_only score,0.5,2,ca9a0e3a-d3cd-11f0-bcd4-d094662e0881,0.2,0.4,0.5656854249492381,1.1313708498984762
FRA+Payoff+Attendance_only score,0.5,2,caa16a4a-d3cd-11f0-bcd4-d094662e0881,0.2,0.4,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,caa8da50-d3cd-11f0-bcd4-d094662e0881,0.02,0.04,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,cab04826-d3cd-11f0-bcd4-d094662e0881,0.35,0.7,0.07071067811865477,0.14142135623730953
FRA+Payoff+Attendance_only score,0.5,2,cab7b372-d3cd-11f0-bcd4-d094662e0881,0.34,0.68,0.5091168824543142,1.0182337649086284
FRA+Payoff+Attendance_only score,0.5,2,cabf2788-d3cd-11f0-bcd4-d094662e0881,0.41,0.82,0.014142135623730925,0.02828427124746185
FRA+Payoff+Attendance_only score,0.5,2,cac68adc-d3cd-11f0-bcd4-d094662e0881,0.44,0.88,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,cacdedae-d3cd-11f0-bcd4-d094662e0881,0.41,0.82,0.014142135623730925,0.02828427124746185
FRA+Payoff+Attendance_only score,0.5,2,cad55b84-d3cd-11f0-bcd4-d094662e0881,0.22,0.44,0.4525483399593905,0.905096679918781
FRA+Payoff+Attendance_only score,0.5,2,cadcd030-d3cd-11f0-bcd4-d094662e0881,0.08,0.16,0.39597979746446665,0.7919595949289333
FRA+Payoff+Attendance_only score,0.5,2,cae44ac2-d3cd-11f0-bcd4-d094662e0881,0.13,0.26,0.07071067811865475,0.1414213562373095
FRA+Payoff+Attendance_only score,0.5,2,caebaae2-d3cd-11f0-bcd4-d094662e0881,0.2,0.4,0.08485281374238571,0.16970562748477142
FRA+Payoff+Attendance_only score,0.5,2,caf31606-d3cd-11f0-bcd4-d094662e0881,0.32,0.64,0.5939696961966999,1.1879393923933999
FRA+Payoff+Attendance_only score,0.5,2,cafa8260-d3cd-11f0-bcd4-d094662e0881,0.14,0.28,0.08485281374238571,0.16970562748477142
FRA+Payoff+Attendance_only score,0.5,2,cb01e44c-d3cd-11f0-bcd4-d094662e0881,0.28,0.56,0.08485281374238572,0.16970562748477144
FRA+Payoff+Attendance_only score,0.5,2,cb0960aa-d3cd-11f0-bcd4-d094662e0881,-0.16,-0.32,0.1979898987322333,0.3959797974644666
FRA+Payoff+Attendance_only score,0.5,2,cb10b562-d3cd-11f0-bcd4-d094662e0881,0.16,0.32,0.3111269837220809,0.6222539674441618
FRA+Payoff+Attendance_only score,0.5,2,cb181d48-d3cd-11f0-bcd4-d094662e0881,0.37,0.74,0.014142135623730963,0.028284271247461926
FRA+Payoff+Attendance_only score,0.5,2,cb1f83b2-d3cd-11f0-bcd4-d094662e0881,0.22,0.44,0.5091168824543142,1.0182337649086284
FRA+Payoff+Attendance_only score,0.5,2,cb26f8a4-d3cd-11f0-bcd4-d094662e0881,0.46,0.92,0.0,0.0
FRA+Payoff+Attendance_only score,0.5,2,cb2e5b44-d3cd-11f0-bcd4-d094662e0881,0.31,0.62,0.551543289325507,1.103086578651014
FRA+Payoff+Attendance_only score,0.5,2,cb35c654-d3cd-11f0-bcd4-d094662e0881,0.25,0.5,0.5515432893255071,1.1030865786510142
FRA+Payoff+Attendance_only score,0.5,2,cb3d4884-d3cd-11f0-bcd4-d094662e0881,0.18,0.36,0.5091168824543142,1.0182337649086284
FRA+Payoff+Attendance_only score,0.5,2,cb44bcf4-d3cd-11f0-bcd4-d094662e0881,0.11,0.22,0.4666904755831214,0.9333809511662428
FRA+Payoff+Attendance_only score,0.5,2,cb4c1256-d3cd-11f0-bcd4-d094662e0881,-0.16,-0.32,0.028284271247461888,0.056568542494923775
FRA+Payoff+Attendance_score + grid,0.5,2,c4a1a22c-d3cd-11f0-bcd4-d094662e0881,0.37,0.74,0.6363961030678927,1.2727922061357855
FRA+Payoff+Attendance_score + grid,0.5,2,c4a98d70-d3cd-11f0-bcd4-d094662e0881,0.35,0.7,0.6363961030678928,1.2727922061357857
FRA+Payoff+Attendance_score + grid,0.5,2,c4b11be4-d3cd-11f0-bcd4-d094662e0881,0.22,0.44,0.16970562748477142,0.33941125496954283
FRA+Payoff+Attendance_score + grid,0.5,2,c4b89cc0-d3cd-11f0-bcd4-d094662e0881,0.36,0.72,0.0,0.0
FRA+Payoff+Attendance_score + grid,0.5,2,c4bffbb4-d3cd-11f0-bcd4-d094662e0881,0.12,0.24,0.5091168824543142,1.0182337649086284
FRA+Payoff+Attendance_score + grid,0.5,2,c4c76b06-d3cd-11f0-bcd4-d094662e0881,0.27,0.54,0.3252691193458119,0.6505382386916237
